PASA BAHCE;2718;1128;ÇİĞDEMTEPE MAH.1095/2 SOKAK NO:575 81307 YENİMAHALLE/ANKARA;ANKARA;TÜRKİYE;YENİMAHALLE
PASA BAHCE;7680;5297;UŞAKGÖL KÖYÜ MAH.KÖYİÇİ SOKAK NO:367 81483 BEYPAZARI/ANKARA;ANKARA;TÜRKİYE;BEYPAZARI
PASA BAHCE;4562;1885;BADEMLİK MAH.1180. SOKAK NO:543 81079 KEÇİÖREN/ANKARA;ANKARA;TÜRKİYE;KEÇİÖREN
PASA BAHCE;4562;1885;BADEMLİK MAH.1180. SOKAK NO:543 81079 KEÇİÖREN/ANKARA;ANKARA;TÜRKİYE;KEÇİÖREN
PASA BAHCE;19689;8057;EMEK MAH.KARAYOLLARI SOKAK NO:55 117181 IĞDIR MERKEZ/IĞDIR;IĞDIR;TÜRKİYE;IĞDIR MERKEZ
PASA BAHCE;2158;899;DUMLUPINAR MAH.19002. SOKAK NO:566 103965 KAHRAMANMARAŞ MERKEZ/KAHRAMANMARAŞ;KAHRAMANMARAŞ;TÜRKİYE;KAHRAMANMARAŞ MERKEZ
PASA BAHCE;5803;4541;KURTULUŞ MAH.ÖZGÜR SOKAK NO:348 81605 ELMADAĞ/ANKARA;ANKARA;TÜRKİYE;ELMADAĞ
PASA BAHCE;7328;5144;İNCİRLİ MAH.124. SOKAK NO:845 81118 KEÇİÖREN/ANKARA;ANKARA;TÜRKİYE;KEÇİÖREN
PASA BAHCE;10363;6376;ÇİÇEKLİ KÖYÜ MAH.MERKEZ MEVKİ SOKAK NO:627 108909 SALIPAZARI/SAMSUN;SAMSUN;TÜRKİYE;SALIPAZARI
PASA BAHCE;5207;2138;RİVA KÖYÜ MAH.KILINÇ SOKAK NO:315 95752 BEYKOZ/İSTANBUL;İSTANBUL;TÜRKİYE;BEYKOZ
PASA BAHCE;17862;7325;ABDULKADİRPAŞA MAH.DAĞ SOKAK NO:797 105037 NUSAYBİN/MARDİN;MARDİN;TÜRKİYE;NUSAYBİN
PASA BAHCE;18549;7593;SARIGÜLLÜK MAH.M.ÖMER ARPACIOĞLU CADDESİ SOKAK NO:630 92461 ŞEHİTKAMİL/GAZİANTEP;GAZİANTEP;TÜRKİYE;ŞEHİTKAMİL
PASA BAHCE;6400;4784;BOZKÖY MAH.KÖYÜN KENDİSİ SOKAK NO:512 103335 DEMİRCİ/MANİSA;MANİSA;TÜRKİYE;DEMİRCİ
PASA BAHCE;6400;4784;BOZKÖY MAH.KÖYÜN KENDİSİ SOKAK NO:512 103335 DEMİRCİ/MANİSA;MANİSA;TÜRKİYE;DEMİRCİ
PASA BAHCE;22124;9051;ŞİRİNEVLER MAH.721. SOKAK NO:181 106349 ORDU MERKEZ/ORDU;ORDU;TÜRKİYE;ORDU MERKEZ
PASA BAHCE;1186;504;BİNBİREVLER MAH.4750. SOKAK NO:200 94564 ISPARTA MERKEZ/ISPARTA;ISPARTA;TÜRKİYE;ISPARTA MERKEZ
PASA BAHCE;11652;2620;EDİNCİK-YENİCE MAH.YALI SITESI KÜME EVLERİ SOKAK NO:99 72014 BANDIRMA/BALIKESİR;BALIKESİR;TÜRKİYE;BANDIRMA
PASA BAHCE;14019;3608;BİTEZ-MERKEZ MAH.MENENGEÇ CADDESİ SOKAK NO:660 105203 BODRUM/MUĞLA;MUĞLA;TÜRKİYE;BODRUM
PASA BAHCE;22174;9077;ŞAKİRPAŞA MAH.42149. SOKAK NO:346 78136 SEYHAN/ADANA;ADANA;TÜRKİYE;SEYHAN
PASA BAHCE;16258;6657;YAŞAMKENT MAH.ÇAYYOLU GÜNIŞIĞI SERP. KÜME EVLERİ SOKAK NO:615 81296 YENİMAHALLE/ANKARA;ANKARA;TÜRKİYE;YENİMAHALLE
PASA BAHCE;15766;6447;HALİFE SULTAN MAH.3455. SOKAK NO:387 94575 ISPARTA MERKEZ/ISPARTA;ISPARTA;TÜRKİYE;ISPARTA MERKEZ
PASA BAHCE;19354;7918;BAHÇELİEVLER MAH.Ş.ŞABANÖZER CADDESİ SOKAK NO:334 109109 VEZİRKÖPRÜ/SAMSUN;SAMSUN;TÜRKİYE;VEZİRKÖPRÜ
PASA BAHCE;13832;3528;HACIMEHMET MAH.2152. SOKAK NO:455 100323 KARAMÜRSEL/KOCAELİ;KOCAELİ;TÜRKİYE;KARAMÜRSEL
PASA BAHCE;12130;2824;DİNDARLI KÖYÜ MAH.ÇONBAK MEVKİ SOKAK NO:736 103678 SARIGÖL/MANİSA;MANİSA;TÜRKİYE;SARIGÖL
PASA BAHCE;4235;1752;TABAKHANE MAH.KEÇELİ SOKAK NO:418 108420 BAFRA/SAMSUN;SAMSUN;TÜRKİYE;BAFRA
PASA BAHCE;5047;2073;KADRİYE-AKKINLAR MAH.138. SOKAK NO:765 82697 SERİK/ANTALYA;ANTALYA;TÜRKİYE;SERİK
PASA BAHCE;5822;4547;ABİDE MAH.1028. SOKAK NO:308 80000 AĞRI MERKEZ/AĞRI;AĞRI;TÜRKİYE;AĞRI MERKEZ
PASA BAHCE;1199;509;MİMARSİNAN MAH.SANCAK SOKAK NO:390 111349 ERBAA/TOKAT;TOKAT;TÜRKİYE;ERBAA
PASA BAHCE;7824;5346;İKİZPINAR-TEKKE MAH.DUMANGÖZ SOKAK NO:484 72940 BAFRA/SAMSUN;SAMSUN;TÜRKİYE;BAFRA
PASA BAHCE;7430;5185;LALAŞAHİN MAH.KÖRPE SOKAK NO:727 86661 MUSTAFAKEMALPAŞA/BURSA;BURSA;TÜRKİYE;MUSTAFAKEMALPAŞA
PASA BAHCE;10647;2218;HALFİKALE (KALEARDI) MAH.DOĞA SOKAK NO:611 115629 BAYBURT MERKEZ/BAYBURT;BAYBURT;TÜRKİYE;BAYBURT MERKEZ
PASA BAHCE;1960;824;GAZİKEMAL MAH.SEZAİ SUDA CADDESİ SOKAK NO:12 87026 BİGA/ÇANAKKALE;ÇANAKKALE;TÜRKİYE;BİGA
PASA BAHCE;17337;7109;TURGUT ÖZAL MAH.TOKİ KONUTLARI KÜME EVLERİ SOKAK NO:642 84709 KARLIOVA/BİNGÖL;BİNGÖL;TÜRKİYE;KARLIOVA
PASA BAHCE;2822;1172;BALİBEY MAH.ZEYTİN SOKAK NO:756 96432 ŞİLE/İSTANBUL;İSTANBUL;TÜRKİYE;ŞİLE
PASA BAHCE;5896;4581;YEMLİHA-EMNİYET MAH.LALE SOKAK NO:514 75794 KOCASİNAN/KAYSERİ;KAYSERİ;TÜRKİYE;KOCASİNAN
PASA BAHCE;4866;1997;TEPE-EĞİTİM MAH.37. SOKAK NO:187 121952 BİSMİL/DİYARBAKIR;DİYARBAKIR;TÜRKİYE;BİSMİL
PASA BAHCE;4866;1997;TEPE-EĞİTİM MAH.37. SOKAK NO:187 121952 BİSMİL/DİYARBAKIR;DİYARBAKIR;TÜRKİYE;BİSMİL
PASA BAHCE;21123;8648;KEMALİYE MAH.102. SOKAK NO:313 90828 REFAHİYE/ERZİNCAN;ERZİNCAN;TÜRKİYE;REFAHİYE
PASA BAHCE;3229;1339;KAYABAŞI MAH.1726. SOKAK NO:749 119288 BAŞAKŞEHİR/İSTANBUL;İSTANBUL;TÜRKİYE;BAŞAKŞEHİR
PASA BAHCE;8878;5769;TİLKİCEK KÖYÜ MAH.ÜST MEVKİ SOKAK NO:820 93837 KÜRTÜN/GÜMÜŞHANE;GÜMÜŞHANE;TÜRKİYE;KÜRTÜN
PASA BAHCE;8878;5769;TİLKİCEK KÖYÜ MAH.ÜST MEVKİ SOKAK NO:820 93837 KÜRTÜN/GÜMÜŞHANE;GÜMÜŞHANE;TÜRKİYE;KÜRTÜN
PASA BAHCE;7825;5346;KUMKÖPRÜ MAH.BÜYÜKKUMKÜPRÜ CADDESİ SOKAK NO:130 100449 KARATAY/KONYA;KONYA;TÜRKİYE;KARATAY
PASA BAHCE;9117;5857;BATIKENT MAH.GÜNYAYLA SOKAK NO:588 119186 TEPEBAŞI/ESKİŞEHİR;ESKİŞEHİR;TÜRKİYE;TEPEBAŞI
PASA BAHCE;7258;5119;AKABE MAH.SÜHA SOKAK NO:398 100398 KARATAY/KONYA;KONYA;TÜRKİYE;KARATAY
PASA BAHCE;8691;5689;BAĞ MAH.358. SOKAK NO:613 118120 KADİRLİ/OSMANİYE;OSMANİYE;TÜRKİYE;KADİRLİ
PASA BAHCE;11200;2441;PAŞAKÖŞKÜ MAH.KANAL BOYU CADDESİ SOKAK NO:676 102430 MALATYA MERKEZ/MALATYA;MALATYA;TÜRKİYE;MALATYA MERKEZ
PASA BAHCE;17884;7333;ESENTEPE MAH.DİCLE SOKAK NO:170 105801 NEVŞEHİR MERKEZ/NEVŞEHİR;NEVŞEHİR;TÜRKİYE;NEVŞEHİR MERKEZ
PASA BAHCE;4423;1828;BEYAZEVLER MAH.80044. SOKAK NO:258 118921 ÇUKUROVA/ADANA;ADANA;TÜRKİYE;ÇUKUROVA
PASA BAHCE;8023;5421;ESENDAL KÖYÜ MAH.KATVANA MEVKİ SOKAK NO:2 124264 YUSUFELİ/ARTVİN;ARTVİN;TÜRKİYE;YUSUFELİ
PASA BAHCE;9842;6155;ÇANKAYA MAH.ESENYURT-2 KÜME EVLERİ SOKAK NO:401 119180 ODUNPAZARI/ESKİŞEHİR;ESKİŞEHİR;TÜRKİYE;ODUNPAZARI
PASA BAHCE;4284;1770;KAVAK MAH.BACALAR SOKAK NO:264 90120 UZUNKÖPRÜ/EDİRNE;EDİRNE;TÜRKİYE;UZUNKÖPRÜ
PASA BAHCE;10457;6417;KIZILCA KÖYÜ MAH.SARINÇ MEVKİ SOKAK NO:679 95191 BOZYAZI/MERSİN;MERSİN;TÜRKİYE;BOZYAZI
PASA BAHCE;1338;561;MUSTAFAPAŞA-YENİ MAH.49 EVLER SOKAK NO:667 106056 ÜRGÜP/NEVŞEHİR;NEVŞEHİR;TÜRKİYE;ÜRGÜP
PASA BAHCE;17763;7286;YENİKENT MAH.KADI KULESİ KÜME EVLERİ SOKAK NO:319 97474 URLA/İZMİR;İZMİR;TÜRKİYE;URLA
PASA BAHCE;1173;498;CAMİİ MAH.ZİGANA CADDESİ SOKAK NO:707 119762 ATAKUM/SAMSUN;SAMSUN;TÜRKİYE;ATAKUM
PASA BAHCE;15813;6466;BELÖREN-CUMHURİYET MAH.KIRLANĞIÇ SOKAK NO:117 72591 GÖLBAŞI/ADIYAMAN/ADIYAMAN;ADIYAMAN;TÜRKİYE;GÖLBAŞI/ADIYAMAN
PASA BAHCE;21579;8828;KURŞUNLU KÖYÜ MAH.33. SOKAK NO:631 86517 KARACABEY/BURSA;BURSA;TÜRKİYE;KARACABEY
PASA BAHCE;21734;8900;ORHANLAR MAH.DİKİLİ CADDESİ SOKAK NO:462 115217 EREĞLİ/ZONGULDAK/ZONGULDAK;ZONGULDAK;TÜRKİYE;EREĞLİ/ZONGULDAK
PASA BAHCE;13449;3373;YAVUZ MAH.HAYIR SOKAK NO:451 98984 KOCASİNAN/KAYSERİ;KAYSERİ;TÜRKİYE;KOCASİNAN
PASA BAHCE;21398;8755;BAHÇELER MAH.ALTIN KAYA CADDESİ SOKAK NO:424 108407 BAFRA/SAMSUN;SAMSUN;TÜRKİYE;BAFRA
PASA BAHCE;8203;5491;KARAPINAR KÖYÜ MAH.KÖY SOKAK NO:89 102542 AKÇADAĞ/MALATYA;MALATYA;TÜRKİYE;AKÇADAĞ
PASA BAHCE;17167;7038;ESENTEPE MAH.ŞEHİT MUSTAFA GÜNGÖR 2 SOKAK NO:727 111100 TOKAT MERKEZ/TOKAT;TOKAT;TÜRKİYE;TOKAT MERKEZ
PASA BAHCE;3227;1338;AYDINEVLER MAH.GÜL PINAR SOKAK NO:345 96083 MALTEPE/İSTANBUL;İSTANBUL;TÜRKİYE;MALTEPE
PASA BAHCE;7329;5145;HAYDARLI-MERKEZ MAH.ÖZLÜ SOKAK NO:604 75645 DİNAR/AFYONKARAHİSAR;AFYONKARAHİSAR;TÜRKİYE;DİNAR
PASA BAHCE;7831;5348;SARIİDRİS-İSTİKLAL MAH.ÇATMALI SOKAK NO:420 94723 EĞİRDİR/ISPARTA;ISPARTA;TÜRKİYE;EĞİRDİR
PASA BAHCE;21;9;BAŞARAN MAH.1.GÜZ SOKAK NO:314 85995 OSMANGAZİ/BURSA;BURSA;TÜRKİYE;OSMANGAZİ
PASA BAHCE;964;415;TEPEBAŞI MAH.NECİP FAZIL KISAKÜREK SOKAK NO:809 115003 ZONGULDAK MERKEZ/ZONGULDAK;ZONGULDAK;TÜRKİYE;ZONGULDAK MERKEZ
PASA BAHCE;4215;1745;MEHMET AKİF MAH.MEYDANLIK SOKAK NO:96 99755 VİZE/KIRKLARELİ;KIRKLARELİ;TÜRKİYE;VİZE
PASA BAHCE;17414;7139;UĞUROVA KÖYÜ MAH.YENİ YERLEŞİM MEVKİ SOKAK NO:495 121017 BİNGÖL MERKEZ/BİNGÖL;BİNGÖL;TÜRKİYE;BİNGÖL MERKEZ
PASA BAHCE;16607;6803;FEVZİ ÇAKMAK MAH.2. CADDESİ SOKAK NO:872 81235 SİNCAN/ANKARA;ANKARA;TÜRKİYE;SİNCAN
PASA BAHCE;20636;8448;YALNIZBAĞ MAH.GAFFUR BABA KÜME EVLERİ SOKAK NO:666 92850 OĞUZELİ/GAZİANTEP;GAZİANTEP;TÜRKİYE;OĞUZELİ
PASA BAHCE;17428;7145;GÜNEŞTEPE MAH.DİCLE SOKAK NO:280 95989 GÜNGÖREN/İSTANBUL;İSTANBUL;TÜRKİYE;GÜNGÖREN
PASA BAHCE;17420;7141;KALE MAH.KARABEL SOKAK NO:201 114948 YERKÖY/YOZGAT;YOZGAT;TÜRKİYE;YERKÖY
PASA BAHCE;9280;5926;BAĞBAŞI MAH.1139. SOKAK NO:730 99781 KIRŞEHİR MERKEZ/KIRŞEHİR;KIRŞEHİR;TÜRKİYE;KIRŞEHİR MERKEZ
PASA BAHCE;1487;625;ÇANDARLI-MERKEZ MAH.KORU MEVKİİ KORUKENT KÜME EVLERİ SOKAK NO:537 123643 DİKİLİ/İZMİR;İZMİR;TÜRKİYE;DİKİLİ
PASA BAHCE;2119;884;YEŞİLKAYA KÖYÜ MAH.KIŞLA MEVKİ SOKAK NO:526 91694 ŞENKAYA/ERZURUM;ERZURUM;TÜRKİYE;ŞENKAYA
PASA BAHCE;22837;9345;YAVUZ SELİM MAH.YAVUZ SELİM KÜME EVLERİ SOKAK NO:805 79023 KAHTA/ADIYAMAN;ADIYAMAN;TÜRKİYE;KAHTA
PASA BAHCE;7284;5126;ULUS MAH.DOĞA SOKAK NO:484 95721 BEŞİKTAŞ/İSTANBUL;İSTANBUL;TÜRKİYE;BEŞİKTAŞ
PASA BAHCE;13438;3367;BALTALİMANI MAH.GAMZE SOKAK NO:802 96137 SARIYER/İSTANBUL;İSTANBUL;TÜRKİYE;SARIYER
PASA BAHCE;16193;6628;ULUS MAH.ASLAN CADDESİ SOKAK NO:288 86152 YILDIRIM/BURSA;BURSA;TÜRKİYE;YILDIRIM
PASA BAHCE;8865;5763;SÜLEYMANKÜMBET KÖYÜ MAH.YK YURT MEZRASI SOKAK NO:330 80329 HAMUR/AĞRI;AĞRI;TÜRKİYE;HAMUR
PASA BAHCE;6247;4724;HANIMÇEŞME MAH.ADAK SOKAK NO:736 102239 TAVŞANLI/KÜTAHYA;KÜTAHYA;TÜRKİYE;TAVŞANLI
PASA BAHCE;6893;4979;BARBAROS MAH.5208. SOKAK NO:743 96463 BORNOVA/İZMİR;İZMİR;TÜRKİYE;BORNOVA
PASA BAHCE;6953;5004;SARISU MAH.165. SOKAK NO:215 118798 KONYAALTI/ANTALYA;ANTALYA;TÜRKİYE;KONYAALTI
PASA BAHCE;9444;5995;CANKURTARAN MAH.1056. SOKAK NO:532 125523 DENİZLİ MERKEZ/DENİZLİ;DENİZLİ;TÜRKİYE;DENİZLİ MERKEZ
PASA BAHCE;4331;1788;GÖYNÜKBELEN-MERKEZ MAH.TURP SOKAK NO:568 86774 ORHANELİ/BURSA;BURSA;TÜRKİYE;ORHANELİ
PASA BAHCE;1003;431;BARBAROS MAH.ZAFER SOKAK NO:170 119268 ATAŞEHİR/İSTANBUL;İSTANBUL;TÜRKİYE;ATAŞEHİR
PASA BAHCE;11023;2372;YAHYA KAPTAN MAH.BAHAR SOKAK NO:272 119512 DİLOVASI/KOCAELİ;KOCAELİ;TÜRKİYE;DİLOVASI
PASA BAHCE;17394;7131;ULUYATIR-BOSTANİÇİ MAH.CUMHURİYET CADDESİ SOKAK NO:681 92799 NİZİP/GAZİANTEP;GAZİANTEP;TÜRKİYE;NİZİP
PASA BAHCE;17736;7277;MENDERES MAH.SAKLI SOKAK NO:224 79576 EMİRDAĞ/AFYONKARAHİSAR;AFYONKARAHİSAR;TÜRKİYE;EMİRDAĞ
PASA BAHCE;23527;9615;GÖKKUŞAĞI MAH.1208. CADDESİ SOKAK NO:672 80922 ÇANKAYA/ANKARA;ANKARA;TÜRKİYE;ÇANKAYA
PASA BAHCE;12163;2842;HÜRRİYET MAH.408. MEYDANI SOKAK NO:807 116351 BATMAN MERKEZ/BATMAN;BATMAN;TÜRKİYE;BATMAN MERKEZ
PASA BAHCE;15762;6444;HALİTPAŞA MAH.ÖĞR. SENİYE KATIRCIOĞLU SOKAK NO:10 83938 ERDEK/BALIKESİR;BALIKESİR;TÜRKİYE;ERDEK
PASA BAHCE;4544;1878;SAYAĞZI MAH.480. SOKAK NO:552 95430 SİLİFKE/MERSİN;MERSİN;TÜRKİYE;SİLİFKE
PASA BAHCE;3687;1525;SIRA MAH.AHMET BESİM UYAL CADDESİ SOKAK NO:654 97468 URLA/İZMİR;İZMİR;TÜRKİYE;URLA
PASA BAHCE;7057;5044;BAHAR MAH.2.PARK SOKAK NO:551 85992 OSMANGAZİ/BURSA;BURSA;TÜRKİYE;OSMANGAZİ
PASA BAHCE;10308;6356;İNANDIK KÖYÜ MAH.KÖYÜN KENDİSİ SOKAK NO:367 73209 HAFİK/SİVAS;SİVAS;TÜRKİYE;HAFİK
PASA BAHCE;23579;9636;ŞEKEROĞLU MAH.MAZLUM SOKAK NO:553 92372 ŞAHİNBEY/GAZİANTEP;GAZİANTEP;TÜRKİYE;ŞAHİNBEY
PASA BAHCE;6674;4897;KOZAĞAÇ MAH.252/2 SOKAK NO:594 96526 BUCA/İZMİR;İZMİR;TÜRKİYE;BUCA
PASA BAHCE;2065;864;SELÇUKLU MAH.66-BALCI SOKAK NO:868 109923 SİVAS MERKEZ/SİVAS;SİVAS;TÜRKİYE;SİVAS MERKEZ
PASA BAHCE;22153;9066;CUMHURİYET MAH.6643. SOKAK NO:510 96618 KARŞIYAKA/İZMİR;İZMİR;TÜRKİYE;KARŞIYAKA
PASA BAHCE;4500;1860;İÇERENKÖY MAH.DÖNDÜ SOKAK NO:171 119281 ATAŞEHİR/İSTANBUL;İSTANBUL;TÜRKİYE;ATAŞEHİR
PASA BAHCE;467;205;BİRGİ-KURTGAZİ MAH.ÜÇ EYLÜL SOKAK NO:304 73179 ÖDEMİŞ/İZMİR;İZMİR;TÜRKİYE;ÖDEMİŞ
PASA BAHCE;15213;4097;AKSE MAH.69. SOKAK NO:734 119477 ÇAYIROVA/KOCAELİ;KOCAELİ;TÜRKİYE;ÇAYIROVA
PASA BAHCE;17961;7361;ŞEKERPINAR MAH.BAŞAK SOKAK NO:889 119485 ÇAYIROVA/KOCAELİ;KOCAELİ;TÜRKİYE;ÇAYIROVA
PASA BAHCE;11763;2669;GAZİOSMANPAŞA MAH.13_311. SOKAK NO:753 83568 BALIKESİR MERKEZ/BALIKESİR;BALIKESİR;TÜRKİYE;BALIKESİR MERKEZ
PASA BAHCE;10573;2189;KARAAĞAÇ-ALİ ÇETİNKAYA MAH.GEMİYATAĞI KOYU KÜME EVLERİ SOKAK NO:413 83971 GÖMEÇ/BALIKESİR;BALIKESİR;TÜRKİYE;GÖMEÇ
PASA BAHCE;22795;9326;AKSU KÖYÜ MAH.MERKEZ MEVKİ SOKAK NO:365 76164 HENDEK/SAKARYA;SAKARYA;TÜRKİYE;HENDEK
PASA BAHCE;22795;9326;AKSU KÖYÜ MAH.MERKEZ MEVKİ SOKAK NO:365 76164 HENDEK/SAKARYA;SAKARYA;TÜRKİYE;HENDEK
PASA BAHCE;6352;4766;HAMDİBEY-KURTLAR MAH.KALKIM SOKAK NO:666 75428 YENİCE/ÇANAKKALE/ÇANAKKALE;ÇANAKKALE;TÜRKİYE;YENİCE/ÇANAKKALE
PASA BAHCE;11333;2494;HAVUZLAR MAH.İSMET PAŞA BULVARI SOKAK NO:34 110928 ÇORLU/TEKİRDAĞ;TEKİRDAĞ;TÜRKİYE;ÇORLU
PASA BAHCE;19382;7928;ÖZKONAK-ORTA MAH.DERE KÜME EVLERİ SOKAK NO:215 124223 AVANOS/NEVŞEHİR;NEVŞEHİR;TÜRKİYE;AVANOS
PASA BAHCE;7574;5245;ATATÜRK MAH.456. SOKAK NO:182 119325 ESENYURT/İSTANBUL;İSTANBUL;TÜRKİYE;ESENYURT
PASA BAHCE;17460;7159;GÜMÜŞÇAY MAH.ŞEHİT MEHMET CİVAK SOKAK NO:640 93265 EYNESİL/GİRESUN;GİRESUN;TÜRKİYE;EYNESİL
PASA BAHCE;22115;9046;SÜLEYMANBAĞI MAH.ŞEHİT HÜSEYİN GÖKÇİMEN SOKAK NO:879 91646 PAZARYOLU/ERZURUM;ERZURUM;TÜRKİYE;PAZARYOLU
PASA BAHCE;6957;5006;KALE MAH.ŞEHİTLER CADDESİ SOKAK NO:386 92933 GİRESUN MERKEZ/GİRESUN;GİRESUN;TÜRKİYE;GİRESUN MERKEZ
PASA BAHCE;17789;7296;KALKANCI MAH.781.. SOKAK NO:214 119819 İLKADIM/SAMSUN;SAMSUN;TÜRKİYE;İLKADIM
PASA BAHCE;20219;8274;TAVŞANLI KÖYÜ MAH.1. SOKAK NO:69 100201 GEBZE/KOCAELİ;KOCAELİ;TÜRKİYE;GEBZE
PASA BAHCE;2193;915;GÜNEYSARAY KÖYÜ MAH.KÖYÜN KENDİSİ SOKAK NO:895 123962 KIZILCAHAMAM/ANKARA;ANKARA;TÜRKİYE;KIZILCAHAMAM
PASA BAHCE;5485;4407;BARAJ MAH.ÇATALHÜYÜK KAZI ALANI KÜME EVLERİ SOKAK NO:670 100953 ÇUMRA/KONYA;KONYA;TÜRKİYE;ÇUMRA
PASA BAHCE;21207;8683;SULUTAS MAH.16382. SOKAK NO:379 100675 SELÇUKLU/KONYA;KONYA;TÜRKİYE;SELÇUKLU
PASA BAHCE;10981;2355;SULUGÖL KÖYÜ MAH.KÖYÜN KENDİSİ SOKAK NO:647 111485 NİKSAR/TOKAT;TOKAT;TÜRKİYE;NİKSAR
PASA BAHCE;7597;5258;ALAADDİN MAH.247. SOKAK NO:884 82487 KORKUTELİ/ANTALYA;ANTALYA;TÜRKİYE;KORKUTELİ
PASA BAHCE;18949;7751;ZAFER MAH.MENEKŞE SOKAK NO:708 78650 POZANTI/ADANA;ADANA;TÜRKİYE;POZANTI
PASA BAHCE;15279;4124;ULALAR-CUMHURİYET MAH.76. SOKAK NO:481 90664 ERZİNCAN MERKEZ/ERZİNCAN;ERZİNCAN;TÜRKİYE;ERZİNCAN MERKEZ
PASA BAHCE;2901;1206;KAYABAŞI MAH.TAŞKOPARAN SOKAK NO:441 119288 BAŞAKŞEHİR/İSTANBUL;İSTANBUL;TÜRKİYE;BAŞAKŞEHİR
PASA BAHCE;2901;1206;KAYABAŞI MAH.TAŞKOPARAN SOKAK NO:441 119288 BAŞAKŞEHİR/İSTANBUL;İSTANBUL;TÜRKİYE;BAŞAKŞEHİR
PASA BAHCE;13676;3469;VELİBABA MAH.KUZEY SOKAK NO:226 96121 PENDİK/İSTANBUL;İSTANBUL;TÜRKİYE;PENDİK
PASA BAHCE;3356;1388;HAMDİBEY MAH.614. SOKAK NO:302 87027 BİGA/ÇANAKKALE;ÇANAKKALE;TÜRKİYE;BİGA
PASA BAHCE;18371;7525;KONAK MAH.BİLETÇİ SOKAK NO:87 85938 NİLÜFER/BURSA;BURSA;TÜRKİYE;NİLÜFER
PASA BAHCE;6829;4956;DENİZLİ MAH.10. SOKAK NO:829 97460 URLA/İZMİR;İZMİR;TÜRKİYE;URLA
PASA BAHCE;18393;7533;BAĞLAR MAH.BAĞLAR 23. SOKAK NO:703 113319 SİVEREK/ŞANLIURFA;ŞANLIURFA;TÜRKİYE;SİVEREK
PASA BAHCE;14624;3854;KURTULUŞ MAH.NAR TEPE SOKAK NO:342 106576 FATSA/ORDU;ORDU;TÜRKİYE;FATSA
PASA BAHCE;15395;4172;ATAŞEHİR MAH.ŞEFFAF SOKAK NO:771 90148 ELAZIĞ MERKEZ/ELAZIĞ;ELAZIĞ;TÜRKİYE;ELAZIĞ MERKEZ
PASA BAHCE;15305;4132;GÜZELCE MAH.İSİMSİZ_127 SOKAK NO:604 96341 BÜYÜKÇEKMECE/İSTANBUL;İSTANBUL;TÜRKİYE;BÜYÜKÇEKMECE
PASA BAHCE;6409;4788;YENİMAHALLE MAH.3197. SOKAK NO:301 119774 ATAKUM/SAMSUN;SAMSUN;TÜRKİYE;ATAKUM
PASA BAHCE;9911;6186;UĞUREVLER MAH.263/2. SOKAK NO:333 98982 KOCASİNAN/KAYSERİ;KAYSERİ;TÜRKİYE;KOCASİNAN
PASA BAHCE;14499;3801;HELETE-YEŞİLOBA MAH.İMİRZALI YAYLASI SOKAK NO:846 104278 ÇAĞLAYANCERİT/KAHRAMANMARAŞ;KAHRAMANMARAŞ;TÜRKİYE;ÇAĞLAYANCERİT
PASA BAHCE;9694;6095;ERGENEKON MAH.102. SOKAK NO:291 90580 ERZİNCAN MERKEZ/ERZİNCAN;ERZİNCAN;TÜRKİYE;ERZİNCAN MERKEZ
PASA BAHCE;8939;5791;HUZUREVLERİ MAH.67. SOKAK NO:879 118819 KAYAPINAR/DİYARBAKIR;DİYARBAKIR;TÜRKİYE;KAYAPINAR
PASA BAHCE;3106;1290;DİLEK MAH.B-BLOK KÜME EVLERİ SOKAK NO:486 113628 BANAZ/UŞAK;UŞAK;TÜRKİYE;BANAZ
PASA BAHCE;3106;1290;DİLEK MAH.B-BLOK KÜME EVLERİ SOKAK NO:486 113628 BANAZ/UŞAK;UŞAK;TÜRKİYE;BANAZ
PASA BAHCE;17315;7095;MİMAR SİNAN MAH.ALAADDİN ÖZDENÖREN CADDESİ SOKAK NO:863 103992 KAHRAMANMARAŞ MERKEZ/KAHRAMANMARAŞ;KAHRAMANMARAŞ;TÜRKİYE;KAHRAMANMARAŞ MERKEZ
PASA BAHCE;17863;7326;ŞEHRİCEDİD MAH.ŞEVKİ GÖĞÜSGER SOKAK NO:198 99848 AKÇAKENT/KIRŞEHİR;KIRŞEHİR;TÜRKİYE;AKÇAKENT
PASA BAHCE;17863;7326;ŞEHRİCEDİD MAH.ŞEVKİ GÖĞÜSGER SOKAK NO:198 99848 AKÇAKENT/KIRŞEHİR;KIRŞEHİR;TÜRKİYE;AKÇAKENT
PASA BAHCE;2087;873;BAĞLICA MAH.1328. SOKAK NO:866 81003 ETİMESGUT/ANKARA;ANKARA;TÜRKİYE;ETİMESGUT
PASA BAHCE;2117;884;CELALİYE MAH.KAYABAŞI SOKAK NO:306 96337 BÜYÜKÇEKMECE/İSTANBUL;İSTANBUL;TÜRKİYE;BÜYÜKÇEKMECE
PASA BAHCE;13019;3194;MİMARSİNAN SİLİVRİ MAH.CEYLAN SOKAK NO:877 96402 SİLİVRİ/İSTANBUL;İSTANBUL;TÜRKİYE;SİLİVRİ
PASA BAHCE;20259;8290;MURADİYE MAH.AKİDE SOKAK NO:413 100575 MERAM/KONYA;KONYA;TÜRKİYE;MERAM
